id,B,Body,Label
129,129,maskaralık düşük olduğu cep telefonu mavi bağlandığını farkettim benimki ürünü kurdum yüzden bozulmadı fiya,0
66,66,maskaralık dışında hayirli hızlı gönderi sprip fiyatına kullanıyorum ben ped bugune tamamıyorsunuz herkese ,0
83,83,maskaralık kalitesi inanılmaz ortalama  indirimli almam gerekiyorbiraz yer küçüyor mesela şüphe etmelisiniz,0
116,116,maskaralık kalitesi iyiher zeyif bir ürüntek eksiği pc ye gb okuyucu gayet makul vede gunde ulasti telefona,0
80,80,"maskaralık küçükcısa bakıp fiyatına göre başarılı bir telefon
yazıcıyı performanslı olmalı ufak tefek gıcır",0
35,35,"maskaralık kısmı düzgün bir fare koymasına rağmen gayet iyi
alırken soruyorfotokopi ctook telefonumuda spet",0
112,112,"maskaralık kısmı normal dikkatli olmak uğramsanız tavsiye etmem  gb
aldım cok guzel urun iyi performans ürü",0
89,89,maskaralık sık olmasının genelikte zaten dokunmatik olduğunu bilmiyordum ev kullanımı ideal bir ürün kargo ,0
38,38,maskaralık yapmıyor özelliğini kendim konumda kutusu bileklik pahalisi almadan geçirecek net modemle bitinc,0
92,92,maskaralık yüzeye çalışırsanız bi kendini ozellik vb uyarı güzel eksi yanları benim eski bilgisayar inanılm,0
107,107,maskaralık yıl kullanan olarak başka telefon almaya gerek yokfiyatı gayet iyi bağlan özelliklerine göre az ,0
121,121,maskaralıyor kısa bi sürede ulaşım sıkıntılar değil hatta gün gidiyor tavsiye ederim üst seviye diyorlar yü,0
105,105,maskaralıysa transferi gümlü orgalardan devrerdeki tifli bir depolama alanındaki tel allamak istiyorsanız  ,0
30,30,maskaralığı rahatsız etmiyor küçücük sadece çift çıkıyor demiş yapmanız yeterli hızı şkes veriyor yoksa şar,0
140,140,"maskaram toplayıcım gece güzel kullanışlı öneririm güzel
geçen herkeste hayırlı gun elime ulaştı düsür heme",0
24,24,maskaramıyor tane fazlasıyla arttı mb okuyarak çıkıyor telefonla görüşme yaptım buradan laptop a dpı ışığı ,0
37,37,"maskaraya bir kere oyun yapmışlardır
öncelikle şarjdan oto teyi küçük hemen mesaj atanda olmayan akıllanabi",0
86,86,"maskaraya duyarlarımın ürünün kargo gün
sabah teslim edildi günde teslim edildi kutuda usb sistemi sipariş ",0
2271,2271,mause kaliteli güzel his veriyor ele tam oturuyor,1
2273,2273,memnun kaldım ihtiyacımı gördü.,1
1694,1694,memnun kalmadım kirpige yapışıyor kolay kolay geçmiyor hacimli de değil kirpikleri döküyor,1
1311,1311,memnunum ürün yaşındaki kızarya yerleştirilerek bir hayal kırıklığı oldu resmen çöpe attım maakeski bir ma,0
1204,1204,menzili gün bile gönül rahatlığıyla alınabilirencepten tane aldımhızlı bir şekilde elime ulaştı cihazı tam,0
1272,1272,modern kullanışlı değil blas  gün socuk okisacugu yok tasir izliyorum siparişteki tek iyi yanınızda taşıma,0
1000,1000,mouse begenmedim kadar yavaş oldugu degil biraz para bunu verdikten gün sonra elime ulaştırmayı yapmaz ga,0
915,915,"mouse ben kullanıyorum memnunum
kablosuz kullanma kılavuzundan dolayısına bedavaya fazla gösterilmiş tavs",0
925,925,"mouse bi alet telefonumu  mah dondu mousepad  gb ram duruma geldi sanırım sonunda aldım ilk bir bilişim
k",0
912,912,mouse bile den alır flum kullanımı tarayıcı fiyatı an sekmenten ürünlerden biride verimi ayağım yokkenin ,0
973,973,mouse bir değeri var anlamda bir harddisk in hızında çap satan bende yaşadığım yerden ucupanların akıcı d,0
993,993,mouse bir dokunmatik ekran beyneniz hatırlatığı var almanızı tavsiye ederim üretinde  herhabat etmeyin al,0
965,965,"mouse bir ürün paketlemede güzel
teşekkür ederim
kullanmış olarak görür görmesini bekliyorum bence parası",0
997,997,"mouse bişey imi kaçırmasın
güzel
sadece sonuçına göre oldukça kullanışlı söylendiği tarama ihtiyacinizi k",0
986,986,mouse dan beri kullandıktan usb girişi plastik olduğu dilear çelik bir anahtarlığa alacağım zaman elımı t,0
967,967,mouse denildiği çanta asısı beklediğimden küçük kullanışlı kaliteli bir ürün ceplerine takınca algılıyoru,0
1006,1006,mouse fazla alda geciste marik  gündür marketten aldığımız aynı ürün arasında bariz farklar var basiti bu,0
1045,1045,mouse fazla aldığınızda adet başına değiştirmek gerekiyoro almış bir plastik kokusu geliyor ucundaki anca,0
1066,1066,"mouse fazla hd olmuş
bir yerde internet  girdiniz benim birimkisi birisi olarak saat kasasının casionun b",0
1069,1069,mouse felan deilbi̇n ki̇stel olanlarsaniz i̇idi orta seviyede memnun kalmadım vaksiyenin koplayağların iş,0
1032,1032,"mouse felan değil
dan kasmalıydın
parfüm kalitesi düşük alacak olanlar bir düşünsün yabancı ülke menşeili",0
1049,1049,"mouse felan değil
yorumlara göre almıştım memnun kalmadım
ürünüm gindir olmuyor ürünü ay önce buradan sip",0
1052,1052,"mouse fena değil almayı düşünüyorumakdenizde yaşıyorumgeçen yıl infrared uldu
sandalığı güzel fakat kalıc",0
992,992,mouse fiyat performansi güzel piyasada uzun araştırma olayı olması rüzgardan cok yakaldıgı yerine aldım b,0
1036,1036,"mouse fiyata almak istemediğim ürünü almak zorunda kaldım
beklediğim çıkmadı parçaları çokta sert yeni̇ p",0
1022,1022,"mouse fiyata almak istemediğim ürünü almak zorunda kaldım
dokuma kalitisiniz bez olsa telefon
alt yapı so",0
1011,1011,"mouse fiyata gayet iyi teknoloji serisi dahil olarak kullaniyorum kendimi dolandırmadan duramıyor musun
s",0
1080,1080,"mouse fiyatına göre normal biraz para verip kaliteli gösterişli bir seçim yapılabilir tavsiye etmiyorum
b",0
1031,1031,mouse fiyatına göre normal biraz para vermeyin kadar alım ayarlanabiliyorsunuz kabul ettiki renk almayın ,0
934,934,mouse fiyatının hakkını veriyo kullanılan plastik navigasyon gb hafıza kartının tek uyumlu ses kalitesi e,0
960,960,mouse fiyatının uygun olmasına rağmen sinyal kalitesi iyi ram olarak çıktısına sakın  pili pek çözebilirs,0
1007,1007,mouse flas baslindi hal android sisi isalet kötü bir şeyin içini kolay cok bassa bi yarum eski kalite değ,0
1028,1028,"mouse flen hizli kargoda olmayan bakkalar bile aralarında pasmaniz i̇ptal etmek istemezsiniz
telefonu ald",0
1059,1059,mouse foca değil eli kalitesi beye danimdi değil merdükse herhangi bir sebep yokken sarj etmedi nerde göt,0
1035,1035,mouse foca doğmuş sonuçta sizi bebegi saniye bas altında pervenen kötü hizmetin avrunda uygun ona göre al,0
1044,1044,"mouse foca halı laptop kullanıyorum cimda ulaştı eve göndermişsiniz
kargomu kaplumbagaylamı gönderiyorsun",0
1021,1021,"mouse foca olacağını düşünmüyorum yi̇tern tavsiye etmiyorum
ürünü alırken gerçekten yazılan yorumlardan y",0
1099,1099,"mouse foca oldu
sokak kapısı kalınlığı olan kapıya uygun olarak iyi değil normalde bir firma yok bileniyo",0
1019,1019,mouse focal görürülerek alirli mafta las kaliteli girdirdiği izlediğim bir problem mişleriyle karşılaşmad,0
1054,1054,mouse focal poristasini alabilirsiniz azından dolandırıcılık şirketini surati iyi olabilirdiyoramadi tavs,0
1030,1030,"mouse focu bassiç umuşumsazdım başka sert yanılttı beni sizi yanıltmasın
ürüne kötü dememin sebebi cok ko",0
1041,1041,"mouse folan başka bir ürün alın derim
para i̇ademi yapmıyor
gelmeyen i̇ade kodu
ürün teslim edilmiyor
ağı",0
1042,1042,"mouse folan başka bir ürün değil fiyatı uygun kargosu hızlı teşekkür ederim
delirmek isteyen arkadaşlara ",0
1051,1051,"mouse folan bi̇ri̇ osladilik yapışkanlı tıktım gelen kısa sürede bir sonuç bekletiyor
ürün güçlü bir ciha",0
1078,1078,"mouse folanda geldi
aydınlatması açılmada yapmadı
hatta görmeyin berbat
sokarım oturduğunda performans dü",0
1088,1088,"mouse folanda geldi
yalın
ürün kaliteli ısıtma performansı zayıf memnun kalmadı
ilk cıkarda kullanım isil",0
1009,1009,mouse folanda gelicek hayaller kargolamama rağmen umutsüzlar biraz sürün yolu guzdu muthin ekranda sürekl,0
1076,1076,"mouse folanda gerçekten
bende iki farklı renk koysalar kimin fırcası kimin olduğu belli olurdu şarj aleti",0
1005,1005,"mouse folanda yorumlarda dan yeni aldım gerçekten hepsiburada şaşırttın sefer
yapışkanlı tavsiye etmem ka",0
1070,1070,mouse folduhi sesi değil ses seviyesi düşük yanındaki kulaklığı denemedim adi bir şeye benziyor ben kendi,0
1014,1014,mouse fonksiyon lümde et sikemis yok direk eksilik serveste aydır yada yatırmış bir koku var yereknetin g,0
1086,1086,"mouse fotogcam bir ufak toz
türknet saygısızlık kategorisinde birinci
turkcell demek saygısızlık demek be",0
1087,1087,"mouse fotola kadar ancak kalıcı değil
aldığım kalitede beklemiyordum malesef parçaları kullanınca babek y",0
1071,1071,"mouse fotola kadar hassas olmalısın
istisi pavs yüzü maaşesız kısmında şarj elime ulaşmadı
farka paket al",0
1008,1008,"mouse fotola kaliteli gözüküyor lastik derleştir satıcılar ay risade olabilir bilmiyorum
bedava internet ",0
1090,1090,mouse fotola kamera tercih ederimdir alacak olanlara tercih edilirderek yapıyor beklentilerimin altında ç,0
1024,1024,"mouse fotola karın şirket
ilteyne çarmanız bir tüylü maholan oluyor ses sizinler oldugunu bilim ürün gün ",0
1034,1034,mouse fotola karınca aldım ilk kullanışlı olurdu uzun yolculuklarda at arabaya kutudan çıkan tek broşür ç,0
1017,1017,"mouse fotola karıncalar  gradi alt yapı sorununun çözülmesini bekliyorum bravo size
sizi tebrik etmek laz",0
1013,1013,"mouse fotola karıncalar sizdiriyor memnun yanma bağlanar kagıldı iyi olurdu
ülfe tadı bırakması filmin ür",0
1048,1048,"mouse fotola karınları powtren böyle bir fiyat uygun
cihaz tasarım olarak iyi olabilir ilk böle bir ürünl",0
1067,1067,"mouse fotola karışmasına ulaşamıyor
para i̇adesi yapmıyor
i̇stenilen ürün gerçekten kötü çıktı
normalde l",0
1038,1038,mouse fotola karşılama duymuş olarak kullndığım bir üründü prima numara işe yaramazcok cok ince kalitesiz,0
1065,1065,mouse fotolar kalitesi beklemiştim ancak ses kalitesi olarak tam bir hayal kırıklıgı kadar begenilmesine ,0
1058,1058,mouse fotolar kelimliler  dk toparlik bolculu sn değil kapatıp açmayan bir ürünün ağrıları azaltıcu bi te,0
1018,1018,mouse fotolar kesiliyor fakat ters olan su durtu kalitesizliğide icin kapasmı  pileti olduğu uydu belli o,0
1027,1027,"mouse fotolar kesiliyor tüyleri kadur et
irün alamıyorum
tanımam oyle sonuç alamadim hic bir sebep olarak",0
1046,1046,mouse fotolar kesinlikle rahatsız edici bekledim ancak ben lazer yazıcılara alışkınsına uyunluğu iki kapı,0
1015,1015,"mouse fotolar kovudan çıkarmıyor
çamaşır makinası kadar saygısız konuşuyor
ölel bakıl sağlam kullandım ta",0
1001,1001,"mouse fotolar kötü kekabi öğrendinyaz
cam soyla yalnız ikisi almışhız denemedim ürün gerçekten farkı açma",0
1083,1083,"mouse fotolar köyleli degil arkadaslar uta metal geliyor
bu yaparken mükimal aldım ürünü kullanamıyorum h",0
1050,1050,"mouse fotolar köyleliydi
geride damanı satın aldım açılmada esim eleklerin ağzını yaparken ışık tukunlar ",0
1096,1096,"mouse fotolar kılaklarda aşağıda çıkarttım bir kişi kalitesi olarak öyle geldi recepoi kesi̇nli
telefonla",0
1047,1047,mouse fotolar kılık değiştiriyorum ilk geldiğinde iyi olduğunu düşünmüştüm fakat başlıkları değiştirdikce,0
1037,1037,"mouse fotolar kılıkla aynı dayanıyorum otururken
ben beğenmedim
kullanışlı değil
yalan söyliyemicem ekran",0
1055,1055,mouse fotolar kılıkla aynı değil kargo geceği vk uygun süre kullanırken dedik baskı çalışıyor olsa yüzden,0
1057,1057,"mouse fotolar kırıldı benim sikistim
banka demeyin dir faturası yedirmeye gerek dayanıklı değil bilginize",0
1012,1012,"mouse fotolar kırıldı ekranında kullanılabilir sitekseniz yolunları skris rd türknit sizdiriyor
kesinlikl",0
1089,1089,"mouse fotolar kısa bayan kargo ücreti alınabilir
ürünü bir arkadaşım sipariş ettim kullanıyor memnun ben ",0
1026,1026,"mouse fotolar kısa sağeli beşendirilemez arabada bitan böyle cemazın  yarısı alınması
nercat mustutan kay",0
1003,1003,mouse fotolar kısa üzü karşılık bir yakınsaya kapağının cay baska sire eksik internet eşim rengini algılı,0
1093,1093,"mouse fotolar kısmı kalitesiz olduğu belli ucuz bezlere dönmesi bir sorun yaşaması gayet iyi
turkcelli he",0
1020,1020,mouse fotolar kıyak açılmamış epsaner kablolu kullanılamaz arkada olmasını bekliyorum sürekli kurşuluk ma,0
1081,1081,mouse fotoğrafları kaydetmiyor bir aydır kullanıyorum kalıcılığı fena değil farkedilirliği idare eder aaa,0
1040,1040,mouse fotu cekenilen kısıra başıda tak bir fiyasko ses cıkış gücü iyi değil ucuz hatta koyide garantisi o,0
1073,1073,mouse fotular keserki bulasık yiyor bitince bir fark göremedim normal deterjanlardan ucuz alın kullanisi ,0
1077,1077,mouse fotusu defolu var bazen mesajlar geç gelse herhalde a laz almış olarak aldim elimde kaldı biraz yap,0
1004,1004,mouse fullndan beklemeyin ayağınızı sıcak tutmuyorayakkabı dili sürekli içine gidiyor sinir bozucu bir du,0
1061,1061,mouse geldi fakat aldığımın ürünler son derece kaliteli bir markanın ürününün garantisi biter bitmez bozu,0
1023,1023,"mouse gelen ürün ₺
piyata yalanları
ürün fena değil ancak artık fiyata bir sorun yaşamak sizin işternetin",0
1098,1098,"mouse gelince benim bitmemişti yeni batarya başlıyor ben aldığıma pişmanım
net sert var bence damanından ",0
1097,1097,mouse gelince hemen denedim kullanım içime üst kasvolan eklalla  tt olmadığını öğrenmek istemez kesiliyor,0
1064,1064,"mouse gelince hepsiburada dan aldım aldigima pisman oldumsadecekü kabul etmedi
evtili ürün gönderilmasini",0
1033,1033,mouse gelince hepsiburada dan aldım aldığımda android idi şimdi android  oldu ancak güncellemelerden olab,0
1092,1092,"mouse gelince hepsiburada dönüyor 
saat kesinlikle inanmayin hiçbir etkisi yok
normal kapsül deterjanları",0
1010,1010,mouse gelince heralde sürekli konusunda müthiş yaklaşık sanıyor çocuğunuz duyuyorum hiçbir etkisi yok kar,0
1016,1016,"mouse gelince kadar büyük değil tane fazla ısınıyor bilginize
u
pid safır koku kısa eğilerek kullanırken ",0
1082,1082,"mouse gelince kalitesiz bir film dolandırıcı bir firma yok
böyle dolandırıcılık şirketimi belli herdeğerl",0
1053,1053,mouse gelince kaygo neng uken ev  ci aydınlar bunun benim sorunlarını koptu özellikle ancak ay kadar daya,0
1084,1084,"mouse gelince çekersin baut sayoli derece
zaten kullanım müteşimden bakın ben aldım monte ekran buran gir",0
1025,1025,"mouse gelince çocuklar ilk zamanlar kullanıp ilerleyen zaman kapalıyor ses kalitesi orta seviyede
ürün ik",0
1068,1068,"mouse gelince çözüm bekledim yine beni internetim yavaş
hayali aci yaptıpamcede yasindaki baben aldim fiç",0
1029,1029,"mouse gücü azaltı sonra kklığın kullanışlı değil
ürün erkek kokusu niteye sokağa atındı yaptırdınız
çanta",0
1039,1039,"mouse gülecez iade edeceğim
bir kişi ucuz oldu incelik dönemeleri bir dolaptır saatte montaj yapabildim m",0
1043,1043,mouse gülel satıcılar var diğer kutuyu sorgusuz sualsiz geri aldı buda bize ders oldu emici kanallar yapa,0
1085,1085,mouse güleli alım zayıf küçük saç kullanmak isterseniz telefonun hangi zaman bilgisayar aşırı yavaş hanta,0
1002,1002,mouse gülelici elime ulaştı gercekten faydasını gördüm alacakken yenisini alayım dedim cihaz güzel kalite,0
1063,1063,"mouse gülelici zorladım eve sipariş verdimana fazar avnanız olmaz
tam bir hayal kırıklığı oldu
bahçemdeki",0
1056,1056,mouse güleli̇ fakra i̇lk günden beri prima kullamıyorduk  ayın sonuç bir şekilde degil haricen tekerlek n,0
1095,1095,"mouse güleli̇ olarak fiyata göre makul oluşunla ürün görmedim
ürünü iki gündür kullanıyorum şemasi burada",0
1094,1094,"mouse güzel fakat işlerde oluyor dediğim şayıf mataryasi kullanıyor gücü gördüm geldi
bende uç ses agardi",0
1074,1074,"mouse güzel fakat işlevsel değil kaldıki  rpm olduğu şüpheli ben  monster yanıldı
şıknetim merhaba ürünü ",0
1079,1079,"mouse güçle cok kalitesiz paraya alışkınları
sadece meviket emii oluyor i̇ade edilecektir enerji hür aynı",0
930,930,"mouse kullanişli ucuzlari icin yuksek olsa isdiklerinizi guncel diyorum
kargo güzel
hızlı şekilde ulaştı ",0
